|soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|phn|prompt|start|end
2707|si713|MDS0|TRN|TIMIT/TRAIN/DR2/MMDS0/SI713.wav|TIMIT/TRAIN/DR2/MMDS0/SI713.wrd|TIMIT/TRAIN/DR2/MMDS0/SI713.phn|TIMIT/TRAIN/DR2/MMDS0/SI713.txt|M|Northern|20|02/21/86|07/05/65|182.88|WHT|HS |h# w ah tcl t aa r gcl ix tcl s hh ae v w iy s ax-h kcl s eh s f el ix n aa kcl t aw tcl h#|What targets have we successfully knocked|0|31540
2708|si1343|MDS0|TRN|TIMIT/TRAIN/DR2/MMDS0/SI1343.wav|TIMIT/TRAIN/DR2/MMDS0/SI1343.wrd|TIMIT/TRAIN/DR2/MMDS0/SI1343.phn|TIMIT/TRAIN/DR2/MMDS0/SI1343.txt|M|Northern|20|02/21/86|07/05/65|182.88|WHT|HS |h# w iy n aw dcl jh eh nx er l ay z dh iy z ay dcl d iy ix z f axr dcl jh eh nx er ax l bcl b ay n ow m iy ix l ix kcl k s pcl p er m eh n tcl s h#|We now generalize these ideas for general binomial|0|60519
2709|si1973|MDS0|TRN|TIMIT/TRAIN/DR2/MMDS0/SI1973.wav|TIMIT/TRAIN/DR2/MMDS0/SI1973.wrd|TIMIT/TRAIN/DR2/MMDS0/SI1973.phn|TIMIT/TRAIN/DR2/MMDS0/SI1973.txt|M|Northern|20|02/21/86|07/05/65|182.88|WHT|HS |h# dh ax-h q eh nx ih m iy dcl d ih dcl n aa q v ih r h#|The enemy did not|0|21914
2720|sa1|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SA1.wav|TIMIT/TRAIN/DR3/MMEB0/SA1.wrd|TIMIT/TRAIN/DR3/MMEB0/SA1.phn|TIMIT/TRAIN/DR3/MMEB0/SA1.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# sh iy hv ae dcl jh er dcl d aa r kcl k s ux tcl t q ix ng gcl g r iy s iy w aa sh epi w ao dx axr q ao l y ih er h#|She had your dark suit in greasy wash water all|0|54170
2721|sa2|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SA2.wav|TIMIT/TRAIN/DR3/MMEB0/SA2.wrd|TIMIT/TRAIN/DR3/MMEB0/SA2.phn|TIMIT/TRAIN/DR3/MMEB0/SA2.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# d ow nx ae s epi m iy dx iy kcl k er iy ix n oy l iy r ae gcl ix l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|45568
2722|sx327|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SX327.wav|TIMIT/TRAIN/DR3/MMEB0/SX327.wrd|TIMIT/TRAIN/DR3/MMEB0/SX327.phn|TIMIT/TRAIN/DR3/MMEB0/SX327.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# q aw w iy s iy v dcl d ix dcl jh oy n q ax pcl p oy n q m ix n ix n iy bcl b ay aa l ax dcl jh iy q eh n dh iy eh n dcl jh ix n er ix ng dcl d ix pcl p aa r q m ix n tcl s h#|Al received a joint appointment in the biology and the engineering|0|71066
2723|sx7|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SX7.wav|TIMIT/TRAIN/DR3/MMEB0/SX7.wrd|TIMIT/TRAIN/DR3/MMEB0/SX7.phn|TIMIT/TRAIN/DR3/MMEB0/SX7.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# n ah th iy ng ih z ae z ah f eh n s ix v ae z ih n ix s en s h#|Nothing is as offensive as|0|37172
2724|sx187|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SX187.wav|TIMIT/TRAIN/DR3/MMEB0/SX187.wrd|TIMIT/TRAIN/DR3/MMEB0/SX187.phn|TIMIT/TRAIN/DR3/MMEB0/SX187.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# dh ey ao f tcl t en gcl g ow aw tcl en iy iy v n iy n h#|They often go out in the|0|28877
2725|sx367|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SX367.wav|TIMIT/TRAIN/DR3/MMEB0/SX367.wrd|TIMIT/TRAIN/DR3/MMEB0/SX367.phn|TIMIT/TRAIN/DR3/MMEB0/SX367.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# dh ax s er pcl p l ah sh ux z uh s ow l dx eh dx ix dcl d ih s kcl k aw n tcl p r ay s h#|The surplus shoes were sold at a discount|0|41780
2726|sx97|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SX97.wav|TIMIT/TRAIN/DR3/MMEB0/SX97.wrd|TIMIT/TRAIN/DR3/MMEB0/SX97.phn|TIMIT/TRAIN/DR3/MMEB0/SX97.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# p eh ng w ih n z l ih v n ih er dh ah q ay s iy ae n aa r dx ix kcl k h#|Penguins live near the icy|0|43725
2727|si727|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SI727.wav|TIMIT/TRAIN/DR3/MMEB0/SI727.wrd|TIMIT/TRAIN/DR3/MMEB0/SI727.phn|TIMIT/TRAIN/DR3/MMEB0/SI727.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# dh eh n s ih m er f ih f tcl t iy m ix nx ix s l ao ng gcl g axr h#|Then simmer fifteen minutes|0|34407
2728|si1357|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SI1357.wav|TIMIT/TRAIN/DR3/MMEB0/SI1357.wrd|TIMIT/TRAIN/DR3/MMEB0/SI1357.phn|TIMIT/TRAIN/DR3/MMEB0/SI1357.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# dh ax pcl p aa pcl p ix l ey sh ix n kcl k ix n dh eh r bcl b ay r uw pcl p l eh n ix sh ix s eh l f ix n ae kcl sh ux gcl r ow l aa r dcl jh axr h#|The population can thereby replenish itself and actually grow|0|62260
2729|si1987|MEB0|TRN|TIMIT/TRAIN/DR3/MMEB0/SI1987.wav|TIMIT/TRAIN/DR3/MMEB0/SI1987.wrd|TIMIT/TRAIN/DR3/MMEB0/SI1987.phn|TIMIT/TRAIN/DR3/MMEB0/SI1987.txt|M|North Midland|44|02/25/86|02/25/42|182.88|???|BS |h# q eh nx iy w ey ih w ax z eh v ix dx eh n q w ax dx hv iy hv ae dx ix m ay n h#|Anyway, it was evident what he had in|0|33792
2740|sa1|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SA1.wav|TIMIT/TRAIN/DR4/MMGC0/SA1.wrd|TIMIT/TRAIN/DR4/MMGC0/SA1.phn|TIMIT/TRAIN/DR4/MMGC0/SA1.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# sh iy hv eh dcl jh axr dcl d aa r kcl k s ux dx ix ng gcl g r iy z iy w ao sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|47412
2741|sa2|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SA2.wav|TIMIT/TRAIN/DR4/MMGC0/SA2.wrd|TIMIT/TRAIN/DR4/MMGC0/SA2.phn|TIMIT/TRAIN/DR4/MMGC0/SA2.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# d ow nx ae s kcl m iy dx ix kcl k ih r iy ix n oy l iy r ae gcl l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|47514
2742|sx225|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SX225.wav|TIMIT/TRAIN/DR4/MMGC0/SX225.wrd|TIMIT/TRAIN/DR4/MMGC0/SX225.phn|TIMIT/TRAIN/DR4/MMGC0/SX225.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# k iy pcl th ax-h th er m aa m ax tcl t axr q ah n dcl d axr y axr tcl t ah ng h#|Keep the thermometer under your|0|34612
2743|sx405|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SX405.wav|TIMIT/TRAIN/DR4/MMGC0/SX405.wrd|TIMIT/TRAIN/DR4/MMGC0/SX405.phn|TIMIT/TRAIN/DR4/MMGC0/SX405.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# ah v kcl k ao r sh ux kcl k ih n hv ae v ax n ah dh ix tcl t ux n ah f ih sh s ae n dcl d w ix tcl ch h#|Of course you can have another tunafish|0|37888
2744|sx135|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SX135.wav|TIMIT/TRAIN/DR4/MMGC0/SX135.wrd|TIMIT/TRAIN/DR4/MMGC0/SX135.phn|TIMIT/TRAIN/DR4/MMGC0/SX135.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# t eh kcl n ix kcl k el r ay dx axr z kcl k ix nx ix bcl b r iy v iy ey dx ix n bcl b ih bcl b l ih aa gcl g axr f iy z h#|Technical writers can abbreviate in|0|45466
2745|sx315|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SX315.wav|TIMIT/TRAIN/DR4/MMGC0/SX315.wrd|TIMIT/TRAIN/DR4/MMGC0/SX315.phn|TIMIT/TRAIN/DR4/MMGC0/SX315.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# b aa bcl f aw n m ao r kcl k l ae m z ix tcl dh iy ow sh ix n z eh dcl jh h#|Bob found more clams at the ocean's|0|46388
2746|sx45|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SX45.wav|TIMIT/TRAIN/DR4/MMGC0/SX45.wrd|TIMIT/TRAIN/DR4/MMGC0/SX45.phn|TIMIT/TRAIN/DR4/MMGC0/SX45.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# q eh dcl d ih sh ix n q ae n s ax bcl t r ae kcl sh ix n aa r l er n dcl s kcl k ih l z h#|Addition and subtraction are learned|0|41882
2747|si2184|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SI2184.wav|TIMIT/TRAIN/DR4/MMGC0/SI2184.wrd|TIMIT/TRAIN/DR4/MMGC0/SI2184.phn|TIMIT/TRAIN/DR4/MMGC0/SI2184.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# iy dh ix dh ae tcl pau ao r axr v eh tcl t axr n eh r iy ix n h#|Either that or a|0|29696
2748|si1305|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SI1305.wav|TIMIT/TRAIN/DR4/MMGC0/SI1305.wrd|TIMIT/TRAIN/DR4/MMGC0/SI1305.phn|TIMIT/TRAIN/DR4/MMGC0/SI1305.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# ih f dh ey er n aa tcl ih l ih pcl s oy dcl z dh ix kcl k ix n kcl k l ux zh ix n z w el bcl b iy ih r iy z en ix bcl b el ax pcl p r aa kcl k s ix m ey sh en h#|If they are not ellipsoids, the conclusions will be a reasonable|0|67789
2749|si1935|MGC0|TRN|TIMIT/TRAIN/DR4/MMGC0/SI1935.wav|TIMIT/TRAIN/DR4/MMGC0/SI1935.wrd|TIMIT/TRAIN/DR4/MMGC0/SI1935.phn|TIMIT/TRAIN/DR4/MMGC0/SI1935.txt|M|South Midland|32|02/17/86|02/26/53|187.96|WHT|BS |h# ih n m ay pcl p l ey s y ux dcl d f aa l ax s ah tcl ch ix dcl v ay s ix zh ux gcl g ih v m iy h#|In my place, you'd follow such advice as you give|0|53351
2750|sa1|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SA1.wav|TIMIT/TRAIN/DR1/MMGG0/SA1.wrd|TIMIT/TRAIN/DR1/MMGG0/SA1.phn|TIMIT/TRAIN/DR1/MMGG0/SA1.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# sh ih hv ae dcl y axr dcl d aa r kcl k s ux tcl t ix n gcl g r iy s iy w ao sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|54682
2751|sa2|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SA2.wav|TIMIT/TRAIN/DR1/MMGG0/SA2.wrd|TIMIT/TRAIN/DR1/MMGG0/SA2.phn|TIMIT/TRAIN/DR1/MMGG0/SA2.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# d ow nx ae s kcl m ih dx ih kcl k eh r iy ix n q oy l iy r ae gcl l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|47104
2752|sx179|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SX179.wav|TIMIT/TRAIN/DR1/MMGG0/SX179.wrd|TIMIT/TRAIN/DR1/MMGG0/SX179.phn|TIMIT/TRAIN/DR1/MMGG0/SX179.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# w ih kcl k ih dcl b eh r l iy s iy dh ih f iy ao r dcl z epi th r ux dh ix s epi n ow f l er ix s h#|We could barely see the fjords through the snow|0|48333
2753|sx359|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SX359.wav|TIMIT/TRAIN/DR1/MMGG0/SX359.wrd|TIMIT/TRAIN/DR1/MMGG0/SX359.phn|TIMIT/TRAIN/DR1/MMGG0/SX359.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# dh ix s ih s tcl t ix m ey bcl b r ey kcl d aw n s ux n pau s ax s ey v y axr f ay l z f r iy kcl k w ax n l ix h#|The system may break down soon, so save your files|0|54170
2754|sx89|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SX89.wav|TIMIT/TRAIN/DR1/MMGG0/SX89.wrd|TIMIT/TRAIN/DR1/MMGG0/SX89.phn|TIMIT/TRAIN/DR1/MMGG0/SX89.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# q ix tcl s hh aa r dcl t ix tcl t eh l ax n ax r ih dcl jh ix nx ax l epi f axr m ax f ao r dcl jh axr ix h#|It's hard to tell an original from a|0|37786
2755|sx269|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SX269.wav|TIMIT/TRAIN/DR1/MMGG0/SX269.wrd|TIMIT/TRAIN/DR1/MMGG0/SX269.phn|TIMIT/TRAIN/DR1/MMGG0/SX269.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# d ux q ey tcl t ih pcl p ih kcl k el f aa r m axr z gcl g r ow ow tcl t s h#|Do atypical farmers grow|0|33895
2756|sx449|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SX449.wav|TIMIT/TRAIN/DR1/MMGG0/SX449.wrd|TIMIT/TRAIN/DR1/MMGG0/SX449.phn|TIMIT/TRAIN/DR1/MMGG0/SX449.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# r aa l f pcl p r ix pcl p eh r dcl r eh dcl d s epi n ae pcl p axr w ix th f r eh sh epi l eh m ix n s ao s f axr dcl d ih nx axr h#|Ralph prepared red snapper with fresh lemon sauce for|0|68404
2757|si1079|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SI1079.wav|TIMIT/TRAIN/DR1/MMGG0/SI1079.wrd|TIMIT/TRAIN/DR1/MMGG0/SI1079.phn|TIMIT/TRAIN/DR1/MMGG0/SI1079.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# b oy z ix n m eh n gcl g ow ax l ao ng n ix r ih v er bcl b ae ng kcl k q ao r tcl t ux dcl d iy q ae l kcl k ow v z q ix n dh ix tcl t aa pcl p aa r kcl k ey dcl d h#|Boys and men go along the riverbank or to the alcoves in the top|0|74138
2758|si1709|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SI1709.wav|TIMIT/TRAIN/DR1/MMGG0/SI1709.wrd|TIMIT/TRAIN/DR1/MMGG0/SI1709.phn|TIMIT/TRAIN/DR1/MMGG0/SI1709.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# dh ow z epi l ah v l iy w ao r ah l z hh iy tcl ch ao r dcl el dcl h#|Those lovely whorls, he|0|33178
2759|si2339|MGG0|TRN|TIMIT/TRAIN/DR1/MMGG0/SI2339.wav|TIMIT/TRAIN/DR1/MMGG0/SI2339.wrd|TIMIT/TRAIN/DR1/MMGG0/SI2339.phn|TIMIT/TRAIN/DR1/MMGG0/SI2339.txt|M|New England|25|05/08/86|06/30/60|187.96|WHT|MS |h# g aa sh epi dh ah hh aw s dcl d ah z th uh kcl k l ay kcl k ax m ao r gcl g ax epi dh ow h#|Gosh, the house does look like a morgue,|0|37069
2760|sa1|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SA1.wav|TIMIT/TRAIN/DR2/MMGK0/SA1.wrd|TIMIT/TRAIN/DR2/MMGK0/SA1.phn|TIMIT/TRAIN/DR2/MMGK0/SA1.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# sh iy hv ae dcl jh er dcl d aa r kcl k s ux tcl en gcl g r iy s iy w ao sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|44544
2761|sa2|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SA2.wav|TIMIT/TRAIN/DR2/MMGK0/SA2.wrd|TIMIT/TRAIN/DR2/MMGK0/SA2.phn|TIMIT/TRAIN/DR2/MMGK0/SA2.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# d ow nx ae s kcl m iy dx ix kcl k eh r iy ix nx ow l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|34202
2762|sx242|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SX242.wav|TIMIT/TRAIN/DR2/MMGK0/SX242.wrd|TIMIT/TRAIN/DR2/MMGK0/SX242.phn|TIMIT/TRAIN/DR2/MMGK0/SX242.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# m ey ix ao r dx er axr s tcl t r ao bcl er ix s ah n d ey ae f tcl t axr ay iy tcl d ih nx axr h#|May I order a strawberry sundae after I eat|0|35738
2763|sx422|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SX422.wav|TIMIT/TRAIN/DR2/MMGK0/SX422.wrd|TIMIT/TRAIN/DR2/MMGK0/SX422.phn|TIMIT/TRAIN/DR2/MMGK0/SX422.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# w ah n sh f ih nx ix sh gcl g r iy s ix ng y axr tcl ch ey n pau b iy sh er dx axr w aa sh th er ax l ih h#|Once you finish greasing your chain, be sure to wash|0|47821
2764|sx152|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SX152.wav|TIMIT/TRAIN/DR2/MMGK0/SX152.wrd|TIMIT/TRAIN/DR2/MMGK0/SX152.phn|TIMIT/TRAIN/DR2/MMGK0/SX152.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# s kcl k iy dx ix z ih gcl g z ih s tcl t ix n w ao r m hv y ux m ix dcl k l ay m ih tcl t s h#|Mosquitoes exist in warm, humid|0|33690
2765|sx332|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SX332.wav|TIMIT/TRAIN/DR2/MMGK0/SX332.wrd|TIMIT/TRAIN/DR2/MMGK0/SX332.phn|TIMIT/TRAIN/DR2/MMGK0/SX332.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# t aa dcl p l ey s tcl t aa pcl p r ay ao axr dx iy ih ng g eh dx ix ng ix z bcl b ay kcl f ih kcl k s tcl t h#|Todd placed top priority on getting his bike|0|38298
2766|sx62|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SX62.wav|TIMIT/TRAIN/DR2/MMGK0/SX62.wrd|TIMIT/TRAIN/DR2/MMGK0/SX62.phn|TIMIT/TRAIN/DR2/MMGK0/SX62.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# q eh nx iy kcl k aa n tcl t axr bcl b ux sh en z el bcl b iy gcl g r ey q l iy ix pcl p r iy sh ih ey dx ix dcl h#|Any contributions will be greatly|0|36557
2767|si692|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SI692.wav|TIMIT/TRAIN/DR2/MMGK0/SI692.wrd|TIMIT/TRAIN/DR2/MMGK0/SI692.phn|TIMIT/TRAIN/DR2/MMGK0/SI692.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# w ay s ix dcl dh ih tcl t iy tcl ch er q aa r tcl dh aw s ax l ey tcl h#|Why, said the teacher, art thou so|0|31232
2768|si1322|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SI1322.wav|TIMIT/TRAIN/DR2/MMGK0/SI1322.wrd|TIMIT/TRAIN/DR2/MMGK0/SI1322.phn|TIMIT/TRAIN/DR2/MMGK0/SI1322.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# dh ih s epi m ey bcl b iy ix v ow v axr r ay dx ix ng ih m pcl p ao r tcl en s ix n kcl k ix n s ix dx axr ix ng m ih l ax tcl t er iy ix bcl jh eh kcl t ix v z h#|This may be of overriding importance in considering military|0|54068
2769|si1952|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SI1952.wav|TIMIT/TRAIN/DR2/MMGK0/SI1952.wrd|TIMIT/TRAIN/DR2/MMGK0/SI1952.phn|TIMIT/TRAIN/DR2/MMGK0/SI1952.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |h# w er gcl g ow ih ng s ah m pcl p l ey s h#|We're going|0|20071
2780|sa1|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SA1.wav|TIMIT/TRAIN/DR3/MMJB1/SA1.wrd|TIMIT/TRAIN/DR3/MMJB1/SA1.phn|TIMIT/TRAIN/DR3/MMJB1/SA1.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# sh iy hv ae dcl jh axr dcl d aa r kcl k s ux tcl t ix n gcl g r iy s iy w ao sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|54989
2781|sa2|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SA2.wav|TIMIT/TRAIN/DR3/MMJB1/SA2.wrd|TIMIT/TRAIN/DR3/MMJB1/SA2.phn|TIMIT/TRAIN/DR3/MMJB1/SA2.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# d ow n ae s kcl m iy tcl t ix kcl k eh r iy ix n q oy l iy r ae gcl g l ay kcl k dh ae q h#|Don't ask me to carry an oily rag like|0|48948
2782|sx328|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SX328.wav|TIMIT/TRAIN/DR3/MMJB1/SX328.wrd|TIMIT/TRAIN/DR3/MMJB1/SX328.phn|TIMIT/TRAIN/DR3/MMJB1/SX328.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# g r eh gcl g axr r iy ix n tcl t aa m tcl ch ow z tcl t ax-h w aa tcl ch kcl k aa r tcl t ux n z ix n dh iy ae f tcl t axr n ux n h#|Gregory and Tom chose to watch cartoons in the|0|57242
2783|sx58|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SX58.wav|TIMIT/TRAIN/DR3/MMJB1/SX58.wrd|TIMIT/TRAIN/DR3/MMJB1/SX58.phn|TIMIT/TRAIN/DR3/MMJB1/SX58.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# w iy kcl k s pcl p ih r iy ix n s dcl d ix s tcl t r eh s en f r ah s tcl t r ey sh en ax bcl t ey n iy ng aa r dcl d ix gcl g r iy z h#|We experience distress and frustration obtaining our|0|59188
2784|sx238|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SX238.wav|TIMIT/TRAIN/DR3/MMJB1/SX238.wrd|TIMIT/TRAIN/DR3/MMJB1/SX238.phn|TIMIT/TRAIN/DR3/MMJB1/SX238.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# ah dcl d aa kcl t axr w ax z ix n dh iy ae m bcl b ix l ax n s epi w ax th ax-h pcl p ey sh en tcl h#|A doctor was in the ambulance with the|0|50586
2785|sx418|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SX418.wav|TIMIT/TRAIN/DR3/MMJB1/SX418.wrd|TIMIT/TRAIN/DR3/MMJB1/SX418.phn|TIMIT/TRAIN/DR3/MMJB1/SX418.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# q ay r axr s th ix ng k s dh ix s z ux hv ae z ax l eh v ix n s pcl p ae n ih sh z iy bcl b r ix s h#|Iris thinks this zoo has eleven Spanish|0|53965
2786|sx148|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SX148.wav|TIMIT/TRAIN/DR3/MMJB1/SX148.wrd|TIMIT/TRAIN/DR3/MMJB1/SX148.phn|TIMIT/TRAIN/DR3/MMJB1/SX148.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# m ow s tcl p r iy s ih ng kcl k s hh ae dx ax th er dx ax v dh ax v ow tcl s kcl k aw nx ix dcl d h#|Most precincts had a third of the votes|0|42292
2787|si778|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SI778.wav|TIMIT/TRAIN/DR3/MMJB1/SI778.wrd|TIMIT/TRAIN/DR3/MMJB1/SI778.phn|TIMIT/TRAIN/DR3/MMJB1/SI778.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# n ao r ih sh iy ax w eh tcl b ow tcl h#|Nor is she a wet|0|41165
2788|si1408|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SI1408.wav|TIMIT/TRAIN/DR3/MMJB1/SI1408.wrd|TIMIT/TRAIN/DR3/MMJB1/SI1408.phn|TIMIT/TRAIN/DR3/MMJB1/SI1408.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# y eh tcl w ah n hv ae z tcl t ax-h gcl g ow bcl b ae kcl k ow n l iy s ah m s ih kcl k s tcl t iy y ih axr s h#|Yet one has to go back only some sixty|0|48538
2789|si2038|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SI2038.wav|TIMIT/TRAIN/DR3/MMJB1/SI2038.wrd|TIMIT/TRAIN/DR3/MMJB1/SI2038.phn|TIMIT/TRAIN/DR3/MMJB1/SI2038.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |h# hh iy m er m axr dcl t uw ax m s eh l f epi w ax th f er m n ih s pau n ow s axr r eh n dcl d axr h#|He murmured to himself, with firmness: no|0|54887
2830|sa1|MLM0|TRN|TIMIT/TRAIN/DR8/MMLM0/SA1.wav|TIMIT/TRAIN/DR8/MMLM0/SA1.wrd|TIMIT/TRAIN/DR8/MMLM0/SA1.phn|TIMIT/TRAIN/DR8/MMLM0/SA1.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |h# sh iy hv ae dcl d y axr dcl d aa r kcl k s ux tcl en gcl g r iy s iy w ao sh epi w ao dx axr q ao l y ih axr h#|She had your dark suit in greasy wash water all|0|49972
2831|sa2|MLM0|TRN|TIMIT/TRAIN/DR8/MMLM0/SA2.wav|TIMIT/TRAIN/DR8/MMLM0/SA2.wrd|TIMIT/TRAIN/DR8/MMLM0/SA2.phn|TIMIT/TRAIN/DR8/MMLM0/SA2.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |h# d ow n q ae s kcl m iy dx ix kcl k eh r iy ix n oy l iy r ae gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|39117
